Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Body Wash - Scarlet Blossom,Lux,240 ml,Rs 99,"['Revel in luxurious, fragrant skin with LUX Scarlet Blossom body wash. Crafted with exotic fragrances of Egyptian Violet Leaf and Elemi oil, it is a treat that leaves an alluring trail of intrigue. Weve all grown up using bars of soap and then came body washes that claimed to be a better choice to make. Here are reasons why a body wash are better than a bar of soap-1. A body wash has a lovely, potent feel as compared to a regular soap bar. From long lasting fragrances to essential oils, a body wash could very well be your new best friend in the bathroom.2. It attends to hygiene as well as cosmetic needs; while soap generally just helps you clean up.3. A lot of body washes are popular for their aroma-therapeutic and effervescent properties with scintillating fragrances that are definitely missing from a soap bars life.4. We all love good lather while showering. A body wash does the trick with minimal effort as compared to a bar of soap, when used with a loofah. With minimal rubbing, a more foamy yet relaxing bathing experience awaits you with a body wash.5. A bar of soap has a drying effect on the skin as compared to a body wash which contains essentials oils that will form an invisible layer to lock the moisture within and keep your skin moisturized. Certain soaps can also instigate allergic reactions due to the dryness, causing unpleasant redness and an itchy feeling on your skin.\r\n\r\nFeatures and Benefits:\r\n• For Upto 8 Hours Long Lasting Fragrance\r\n• Fragrance composed by the Worlds Best Perfume Experts\r\n• Fine fragrance Of Egyptian Violet & Elemi Oil\r\n• Lux is not harsh on skin\r\n• For best results use a loofah\r\n• Experience the rich creamy lather during shower with Lux Scarlet Blossom body wash  For Beauty tips, tricks & more visit\xa0https://bigbasket.blog/']"
Deeply Nourishing Body Wash,Dove,190 ml,Rs 115,"['Who doesn’t like having smooth skin? We all want to keep our skin looking healthy, nourished and well cared for, and it’s much easier to make that a regular part of your routine if you’ve found a moisturising body wash.\nThis moisturising body wash combines Nutrium Moisture with mild cleansers to help your skin retain its natural moisture, leaving you with softer, smoother skin.\nThere are 631 million beautiful women in India. Women of all ages, shapes, sizes and skin tones. Yet, as a society, we’re often led to believe in a very limited idea of beauty. And while youthful looks, fair skin, long black flowing hair and a trim figure are some ways to express beauty – they are not the only ways. With your help, we can represent the true diversity of beauty in India and empower every woman to realise her personal beauty potential. Together, we can break the rules and change the face of beauty.\nWe don’t believe that the 631 million women living in India can possibly be represented by just one beauty ideal. Ours is a country rich in diversity and that’s something we can all be proud of, especially when it comes to beauty.\xa0We received an incredible response when we asked you to help us showcase #Real Beauty. We think that speaks volumes about how much we all want to see a more diverse range of beauty represented in India.']"
Deeply Nourishing Body Wash,Dove,190 ml,Rs 115,"['Who doesn’t like having smooth skin? We all want to keep our skin looking healthy, nourished and well cared for, and it’s much easier to make that a regular part of your routine if you’ve found a moisturising body wash.\nThis moisturising body wash combines Nutrium Moisture with mild cleansers to help your skin retain its natural moisture, leaving you with softer, smoother skin.\nThere are 631 million beautiful women in India. Women of all ages, shapes, sizes and skin tones. Yet, as a society, we’re often led to believe in a very limited idea of beauty. And while youthful looks, fair skin, long black flowing hair and a trim figure are some ways to express beauty – they are not the only ways. With your help, we can represent the true diversity of beauty in India and empower every woman to realise her personal beauty potential. Together, we can break the rules and change the face of beauty.\nWe don’t believe that the 631 million women living in India can possibly be represented by just one beauty ideal. Ours is a country rich in diversity and that’s something we can all be proud of, especially when it comes to beauty.\xa0We received an incredible response when we asked you to help us showcase #Real Beauty. We think that speaks volumes about how much we all want to see a more diverse range of beauty represented in India.']"
Hand Wash - Classic,Santoor,215 ml Buy 1 Get 1 Free,Rs 99,['Santoor Classic Handwash is enriched with the natural goodness of Sandalwood and Tulsi that offers a unique dual benefit of tough on germs and soft on hands. It will clean your hands without the feeling of dryness and the mild scent will leave your hands fragrant.']
Soap Bar - Care,Lifebuoy,56 g,Rs 10,"['For Skin That Demands A Balance Between Protection And Care, The Lifebuoy Care Soap Bar Contains The Goodness Of Milk Cream That Leaves The Skin Soft And Smooth. Its Advanced Formula Is Designed To Keep Skin Healthy And Helps Protecting It From Germs. Give Your Self And Your Family 100% Better Germ Protection With This Soap From Lifebuoy. Enjoy Clean, Soft Skin And A Germ-Free Bathing Experience. Buy Lifebuoy Care Soap Bar Now!  For Beauty tips, tricks & more visit https://bigbasket.blog/']"
White Beauty Spotless Fairness Face Wash,Ponds,50 g Tube,Rs 79,"[""Uncover fair and glowing skin with a unique formula that cleanses deeply to reduce dullness, while boosting the radiance of your skin. Reveal the fairness within by washing away the buildup of dead skin cells with this Daily Lightening Face Wash. The White Beauty Daily Lightening Facial Foam lets you clean and treats your skin at the same time. The secret to spotless pinkish white skin? Pro-Vitamin B3.A potent skin lightening agent has proven to reduce dark spots to reveal beautiful and flawless skin. It lightens skin and dark spots by inhibiting the transfer of melanin to the surface of the skin revealing a clear and translucent complexion the infusion with Vitamin B3 offers nourishment to your skin cells and help in rejuvenating your skin. The face wash effectively removes grime, dust and sweat from your face. It also unclogs pores and gives you healthy, bright skin.The Pond's White beauty facial foam is a gentle foam- that deeply cleans and brightens skin transforming the complexion to a radiant, fair look. The foam’s unique formula reduces dullness and brightens skin while washing away old weary, sallow skin.Vitamin B3: Skin Lightening active, known to act on melanin to give you a lighter and glowing complexion.Pearl Extract: Natural extract, known to stimulate the skin and help create smooth, radiant skin.Glycerin: Nourishing moisturiser that penetrates into the skin to improve skin natural water balance. Buy Now!""]"
Condoms - Extra Time,Durex,10 pcs,Rs 178.20,"['Enhance the intimacy of your special moments with the Durex Extra Time condoms. These condoms contain a special climax-control lubricant, Benzocaine, that helps him last longer while providing the same level of reassurance and protection as a regular condom.\xa0Over 97 years of experience, Durex is trusted by millions of lovers around the world. Durex does not just meet worldwide condom standards, it exceeds them, giving you the confidence to love the sex you have.']"
Anti-Bacterial Hand Sanitiser,Hygienix,200 ml,Rs 100,['This on-the-go hand sanitiser gel is equipped with germ-kill properties that are clinically proven to kill 99.99% of disease-causing bacteria. Sanitiser is very useful in the absence of water and very effective in killing germs or surface area of skin or any objects. Keep your family safe and healthy by using these sanitisers.']
Shampoo - Smooth & Shine,TRESemme,185 ml,Rs 120,"['Launched in 1947, TRESemme was named after renowned hair care expert Edna Emme. Up until the 1950s, TRESemme was sold only in salons. Today it is available at a shop near you, so that you can have salon style hair at home. For over 60 years, TRESemme has built a history of success in 13 countries around the world. From its origins in 1947 and salon expertise, TRESemme has been driven by a simple truth: every woman deserves to look & feel fabulous, like she has just stepped out of the salon, everyday. This range has been carefully selected for its advanced formula. Driven by our salon heritage, we work with our stylists to deliver expert solutions from salon quality products without the salon price tag. Our salon inspired products enriched with high quality Ingredients help you experience that salon feeling, everyday. Specially formulated with lower sulfates, TRESemme Keratin Smooth Shampoo helps restore keratin and nourishes each strand to leave hair gorgeously straighter, shinier and more manageable. When used together with Keratin Smooth Conditioner, it controls frizz for up to 48 hours and transforms your hair to be gorgeously straighter, more manageable and easy to style. Apply to wet hair, gently massage and work into a lather. For best results use with the TRESemme keratin smooth conditioner.\r\n\r\nFeatures and Benefits:\r\n• Replenishes your hair increasing its smoothness and shine\r\n• The power of Keratin protein, eliminates unruly hair\r\n• Suitable for both natural and chemically-treated hair\r\n• Makes your tresses more manageable for up to 48 hours\r\n• TRESemme Keratin Smooth Shampoo is low on sulphate to give you healthy and frizz-free hair\r\n• Apply to wet hair, gently massage and work into a lather.  For Beauty tips, tricks & more visit\xa0https://bigbasket.blog/']"
Hand Wash - Cool Fresh Menthol,Lifebuoy,2x750 ml Multipack,Rs 238,"['Lifebuoy Hand Wash makes hand washing quicker and more effective than ever before! With our Activ Naturol Shield formula, Lifebuoy Hand Wash gives 99.9% germ protection in just 10 seconds.\r\nLifebuoy Cool Fresh Germ Protection Hand Wash contains our patented ingredient, Activ Naturol Shield & Menthol, ensuring your hands are clean and protected against germs. The special formula is proven to remove 99.9% of germs in just 10 seconds.\r\nKeep germs away from your hands with Lifebuoy hand wash. Take a few drops, add water and rub the hands together to create foam and lather. Rub the back of your hands as well as your fingertips and nails. Rinse with water and dry with a clean cloth. The germs can be removed in just 10 seconds  For Beauty tips, tricks & more visitÂ\xa0https://bigbasket.blog/']"
Sanitary Pads - Secure Dry Cover,STAYFREE,with Wings,Rs 30,"['Dry Cover napkin with wings to protect from side leakage.Odour Control System that helps prevent foul odour and keeps you fresh.Deep channels with raised centre for superior protection.  For Beauty tips, tricks & more visitÂ\xa0https://bigbasket.blog/']"
Hand Wash Liquid Refill - Skincare,Dettol,175 ml (Pack Of 3),Rs 134,"['Your Trusted Dettol offers a new and improved Dettol liquid hand wash. It is specially formulated to protect you from 100 illness-causing germs. It gives 10 times better protection than any ordinary soap. Recommended by the Indian Medical Association, Dettol can help prevent diseases like cold and flu with proper hygiene. Protects against everyday germs, including those that can cause skin infections, respiratory infections (Influenza), gastroenteritis (such as Salmonella and Escherichia Coli).\xa0Hand washing is one of the most important and simple hygiene steps to prevent the spread of infection. Using Dettol hand wash every day protects from these germs and helps keep your hands clean and refreshed. The incidence of germ transference is higher from hands to mouth, thereby causing illnesses like diarrhoea, swine flu, cold and cough, etc. Ensuring proper hand hygiene habits of your family can act as the first line of defence in protection from various illnesses.For Beauty tips, tricks & more visitÂ\xa0https://bigbasket.blog/']"
Go Fresh Nourishing Body Wash,Dove,190 ml,Rs 115,"['Dove Go Fresh Body Wash, is a nourishing body wash with a light, refreshing cucumber and green tea scent to give you a body wash that leaves your skin feeling fresh and hydrated. This mild body washes, with Nutrium Moisture technology, combines gentle cleansers with skin natural nutrients to give you softer& smoother skin.\xa0There are 631 million beautiful women in India. Women of all ages, shapes, sizes and skin tones. Yet, as a society, we’re often led to believe in a very limited idea of beauty. And while youthful looks, fair skin, long black flowing hair and a trim figure are some ways to express beauty – they are not the only ways. With your help, we can represent the true diversity of beauty in India and empower every woman to realise her personal beauty potential. Together, we can break the rules and change the face of beauty. We don’t believe that the 631 million women living in India can possibly be represented by just one beauty ideal. Ours is a country rich in diversity and that’s something we can all be proud of, especially when it comes to beauty.\xa0We received an incredible response when we asked you to help us showcase #Real Beauty. We think that speaks volumes about how much we all want to see a more diverse range of beauty represented in India.']"
Conditioner - Hair Fall Defense,TRESemme,190 ml,Rs 187,"['Launched in 1947, TRESemme was named after renowned hair care expert Edna Emme. Up until the 1950s, TRESemme was sold only in salons. Today it is available at a shop near you, so that you can have salon style hair at home. For over 60 years, TRESemme has built a history of success in 13 countries around the world. From its origins in 1947 and salon expertise, TRESemme has been driven by a simple truth: every woman deserves to look & feel fabulous, like she has just stepped out of the salon, everyday. This range has been carefully selected for its advanced formula. Driven by our salon heritage, we work with our stylists to deliver expert solutions from salon quality products without the salon price tag. Our salon inspired products enriched with high quality Ingredients help you experience that salon feeling, everyday. The Tresemme Hair Fall Defense Shampoo helps reinforce your hair strength and prevents hair fall due to breakage. For longer and stronger hair. Enriched with advanced quality Ingredients, the formula is scientifically constituted to give you longer, stronger, & manageable hair with every wash. It works best on damaged and breakage-prone hair. Get this bottle of 200 ml now and give your hair a luscious, confident bounce. After shampoo, apply adequate amount from the mid lengths to ends. Leave for 2-3 minutes and rinse thoroughly. For best results use daily with TRESemme Hair Fall Defense Shampoo.\r\n\r\nFeatures and Benefits:\r\n• For longer and stronger hair\r\n• It targets your most damaged areas to reduce breakage\r\n• Its lightweight formula evenly conditions and detangles distressed hair\r\n• Use after cleansing your hair with TRESemme Hair Fall Defense Shampoo to get the original strength back and preventing hair fall\r\n• Suitable for both natural and chemically-treated hair\r\n• After shampoo, apply adequate amount from the mid lengths to ends. Leave for 2-3 minutes and rinse thoroughly.  For Beauty tips, tricks & more visit\xa0https://bigbasket.blog/']"
Tulsi Handwash - Co-Created With Moms,Dettol,2 pcs (Pump 200 ml + Refill 175 ml ),Rs 125,"['Your trusted Dettol offers a new range of Dettol Co-Created with Moms liquid hand wash. It is made by ingredients approved by moms and with minimal chemicals. This new range is  free from parabens, harsh chemical residues, artificial dyes, and talc, it has fragrance infused with 100% natural basil essence. It gives 10 times better protection than any ordinary soap and is gentle on hands. Reassuringly, Dettol protects from a wide range of illness-causing germs and bacteria to help you stay healthy.']"
Ayush Anti-Cavity Natural Ayurvedic Clove Oil Toothpaste,Lever Ayush,150 g,Rs 80,"['Ayush Anti Cavity Clove Oil Toothpaste is formulated with 5000 years of Ayurvedic wisdom to help you achieve strong teeth and healthy gums. It contains the goodness of Clove Oil (Lavang Ka Tel) that has been used since ancient times as a medicine for dental care. Its powerful anti bacterial quality relieves toothache, while the spicy aroma imparts a fresh breath and Dasanakanthi Choornam is a unique blend of 15 natural herbs like Babul, Yashtimadhu, Camphor and Pippali that is known to treat toothache and bleeding gums. The ayush range of products have been carefully crafted with authentic recipes and processes prescribed in the ancient Granthas. Traditionally, Ayurvedic ingredients were consciously picked at a certain time of the day, when they are most potent to create extremely effective Ayurvedic solutions. Lever ayush uses the most potent ingredients that are highly beneficial to the skin, hair & teeth. The goodness of ingredients like Turmeric (Haldi), Saffron (Kesar), Cows ghee, Cardamom and Rock Salt has been used to formulate products that address our most worrying beauty problems. At Lever ayush, we strive to make ancient Ayurvedic wisdom accessible to solve modern day beauty problems. We believe that the solution to our beauty problems lie in the 5000 year old Ayurvedic granthas, that prescribes the way to solve these problems from the root. We work with one of the worlds premier Ayurvedic institutes, Arya Vaidya Pharmacy (AVP) to create products that use the right ingredients to make them unique and incredibly effective.']"
Hand Wash- Hydrating,Palmolive,Foaming,Rs 140,"[""Palmolive Hydrating Foaming Hand Wash with Raspberry is an invigorating protecting hand wash that does more than just cleaning your hands. It's rich and foamy lather infused with the goodness of delightful raspberry, ensures effective cleaning and hydration. \r\nPalmolive Handwash gently cleanses your skin, while delighting your senses with its oh so delicious fragrance. So, pamper your hands with every wash and lather up with this foaming liquid handwash for a soft, smooth and satisfying hand washing experience.""]"
Original Hand Wash Liquid Refill,Dettol,750 ml,Rs 109,"['Dettol is one of the worlds most trusted antiseptic protection brand which gives you 99.99% protection against disease-causing bacteria, germs and viruses. Their liquid handwash protects you from 100 illness-causing germs. This multi-purpose liquid is ideal for personal and home hygiene. It provides expert protection against harmful bacteria with a unique sanitising formula and takes care of you and your family from harmful germs. It is also known to be safe for use on skin.Use Dettol Liquid Handwash to protect transference of germs from your hands.Dermatologically tested. Provides 10 times better protection than ordinary handwash soaps.With original Dettol protection, helps keep hands hygienically clean and refreshed.Recommended by the Indian Medical Association.']"
Cream Beauty Bathing Bar,Dove,100 g (Buy 4 Get 1 Free),Rs 215,"['Dove Cream Beauty Bar combines a gentle cleansing formula with Dove’s signature ¼ moisturising cream to give you softer, smoother and more glowing skin. The mild cleansers help your skin to retain its natural moisture rather than stripping it away. \xa0This Dove bar even helps to replenish nutrients that are lost during the cleansing process – where a regular soap bar might leave your skin feeling dry and tight, a Dove White Bar leaves it feeling soft and smooth. It’s not a soap – it’s a beauty bar.\xa0Washing with regular soap can cause the skin to feel dry, tight and irritated as some cleansing ingredients strip skin of essential nutrients. What makes Dove different? Its gentle cleansers help your skin retain its natural moisture and its mild formula is kind to your skin.\xa0Dove is the No.1 Brand recommended by dermatologists in India. \xa0For best results, lather up your Dove Beauty Bar and massage the smooth, creamy lather over your face and body before rinsing thoroughly. For soft, smooth hands, you can also enjoy regular hand-washing throughout the day with your Dove bar. Soap may dry out your hands, but the classic moisturising formula of Dove bars will leave skin softer, smoother and more glowing.']"
 Sanitary Pads - Extra Large Plus,Whisper ,Clean,Rs 408.50,"['It is about living your life by your own rules despite what society says. It is about choosing for yourself, every day of the month. This revolutionary product Whisper Ultra Clean XL+ has odour lock gel that locks upto 100% wetness, evens odour and gives you the freedom to live life by your own rules, even during periods. Because its Meri life, mere rules.']"
Handwash - Skin Care,Dettol,3x750 ml (Multipack),Rs 327,"['Dettol skincare liquid hand wash has been especially formulated for daily use. It fights the growth of germs and bacteria and leaves your hands feeling fresh and clean. It takes care of your hands while you clean off bacteria and germs with this skincare handwash.  For Beauty tips, tricks & more visitÂ\xa0https://bigbasket.blog/']"
Pure & Gentle Bathing Bar,Pears,125 g (Buy 4 & Get 1 Free),Rs 234,"['Pears Pure & Gentle is the original 225 years old glycerin bar that gives the gentle care of natural oils & 98% pure glycerin to your skin. It is the world’s first transparent soap and advertised the brand. Its undisputed credentials on mildness & purity, driven by its unique shape and transparency lend the brand equity that lasts till this date. Pears is amongst the iconic brands in India. The Pears bar with its 98% pure glycerin preserves the beauty of your skin keeping it young. Pears treats your skin gently causing lesser damage than even baby soaps.\xa0Pears, which has 30 times more moisturisers than regular beauty soaps and is proven to deposit glycerin in 10 layers of skin. It increases the hydration of your skin after a single wash. Pears also offers a 100% soap-free Pure & Gentle hand wash, which is specially made to take care of your skin, cleansing thoroughly yet softly. It is a gentle way for you to attain clean healthy-looking skin. It is skin pH balanced and contains skin conditioning agents and mild cleansers. It is hypoallergenic and non-comedogenic. The Pure and Gentle Bar from Pears is available right here - Buy it Now!']"
 Coconut Oil - 100% Pure,Parachute ,600 ml,Rs 250,"['100% Pure Coconut Oil is made from the best hand-picked coconuts available in India. It is made in state of the art manufacturing facilities with a unique process to retain the beautiful aroma of pure coconut oil. It is double filtered to ensure 100% purity. No preservatives or additives are used. The freshness of the coconut oil is retained for a long time so that the aroma and the effectiveness of the coconut oil can be experienced in every use.  Parachute a market leader in its category and one of our oldest brands, Parachute Coconut Oil today stands for its purity and quality. Over the years, the brand has seen a lot of innovations in packaging, sizing, and tamper-proofing. Parachute enjoys enormous loyalty in the urban, semi-urban and rural market.']"
Bathing Bar Soap - Germ Protection,Dettol,Original,Rs 304,"['Dettol is one of the worlds most trusted antiseptic protection brand which gives you 99.99% protection against disease causing bacteria, germs and viruses. Their body bathing bar is guaranteed to provide you 100% better freshness than the other ordinary bodywashes. It is refreshing and rejuvenating properties will brighten up your mornings and will leave you energised and smelling great. |  With nourishing moisturizers that make skin softer and smoother. |  Use as a part of personal hygiene for healthy skin everyday. |  Dermatologically tested to be safe on skin. |  Recommended by the Indian Medical Association.']"
Hand Wash Liquid Refill - Original,Dettol,175 ml,Rs 58,"[""Dettol is one of the world's most trusted antiseptic protection brand which gives you 99.99% protection against disease-causing bacteria, germs and viruses. Their liquid handwash protects you from 100 illness-causing germs. This multi-purpose liquid is ideal for personal and home hygiene. It provides expert protection against harmful bacteria with a unique sanitising formula and takes care of you and your family from harmful germs. It is also known to be safe for use on skin.Use Dettol liquid handwash to protect the transference of germs from your hands.Dermatologically tested. Provides 10 times better protection vs ordinary handwash soaps.With original Dettol protection, helps keep your hands hygienically clean and refreshed.Recommended by the Indian Medical Association.""]"
Protekt Hand Wash - Masterblaster,Godrej Protekt,2x750 ml Multipack,Rs 207.01,"['Gentle on hands not so gentle on germs +naturally derived, +fight germs, +loves hands & no Triciosan.  For Beauty tips, tricks & more visitÂ\xa0https://bigbasket.blog/']"
 Sanitary Pads - XL,Whisper ,Ultra Soft,Rs 135,"['It feels comfortable with Whisper Ultra Soft sanitary pads with wings. For extra gentleness on your skin, Whisper Ultra Soft pads are two times softer and contain a soft top sheet in both the centre and wings. With Whisper Ultra Soft pads, your skin will get all the care it needs and you will get all the confidence you deserve. These pads are nearly 20% longer and have soft pores that drive liquid to the core and lock it away, so you have extra coverage and long-lasting protection. The stretchable wings in Whisper Ultra Soft pads wrap around your panties to keep the pad in place, while the fresh odourless pearls capture and lock away period odour. Whisper Choice Wings vs. Whisper Choice Ultra.']"
Toothpaste - MaxFresh,Colgate,Anti-Cavity,Rs 276,"['Colgate Max Fresh Peppermint Ice Gel Toothpaste is infused with cooling crystals (in strips) which dissolve completely as you brush, to give you fresh breath for hours. Experience an explosion of freshness with a tingling Peppermint Ice flavor that will transform your day. It also keeps teeth healthy and white']"
Kitchen Dish & Slab Gel - Lemon Fresh,Dettol,2x750 ml Multipack,Rs 422,"['Dettol Kitchen Dish & Slab Gel provides an expert protection against harmful bacteria with a unique sanitizing formula. This liquid has been specially developed to leave in your kitchen surfaces and on your Â\xa0dishes a nice and pleasant smell, while it also doubles as a sanitizer. It contains Dettols trusted formula that takes care of you and your family from harmful germs. The multi- purpose kitchen liquid can disinfect and clean your the slab, counter, basin and utensils in your kitchen and can kill up to 100 percent of the nasty bacterias. It is useful for complete kitchen hygiene - for germ free surfaces or utensil sanitizing. Dermatologically tested, it is safe and gentle on the hands. This product is also recommended by Indian Medical Association. It not just disinfects but also freshens up your kitchen and utensils as its available in a refreshing fresh lime fragrance.  For Beauty tips, tricks & more visitÂ\xa0https://bigbasket.blog/']"
Soap Bar - Water Lily & Cooling Mint,Lux,Fresh Splash,Rs 108,"['Want to feel rejuvenated every day? Invigorate your mornings with the refreshing fragrance of LUX Fresh Splash beauty bar, a sparkling combination of fragrant water lilies and cooling mint that will turn your shower into a moment of indulgence. At first lather, your senses will be gently awakened by the cooling freshness of mint, one of natures vital mood lifters, followed by the soothing and rejuvenating scent of water lilies. Together, they refresh and energize you to take on any challenge for the day. A sensational body soap, LUX Fresh Splash blends rich, luxurious lather with expertly crafted fine fragrance. It is the best soap bar that gently cleanses your skin to leaving it icy cool, silky smooth and subtly perfumed for a fresh and pampered feeling all day long. \nWith LUX Fresh Splash, you can incorporate fragrance into your morning shower regime or indulge in its revitalizing perfume for an evening wind-down. LUX Fresh Splash beauty bar is the perfumed soap bar that brings out your extraordinary every day, with every shower. LUX body wash and beauty bar fragrances are crafted by the worlds best perfumers to transform your daily shower into an indulgent experience that will make you feel energized and special every day.']"
Soap Bar-Lemon & Tea Tree Oil+Cooling Mint Soap+Berry Blast Soap (75 g each x 2),Liril,Combo 3 Items,Rs 184,"['Liril Lemon & Tea Tree Oil Soap:The new Liril soap, with its active ingredients like tea tree oil and lemon extract, gives you a freshness that lasts longer. The soap gives you a fragrance which last whole day long as well as keeps your skin healthy. This soap ensures that your skin gets the best care and stays fresh. It effectively removes germs and grime from your skin and keeps it well sanitized throughout the day. At the very same time, this soap also ensures that not only your skin retains its natural moisture but also maintains its oil balance.\xa0The lemon and tea tree oil ingredients in this soap give you a thick lather which lends a sense of freshness after every shower and makes bathing an enjoyable experience. This soap has been consistent in bringing alive freshness. This soap also lasts for a long time and is a great choice for a daily refreshing shower!\xa0Buy the new Liril Soap in a 75 gm bar now, right here!\xa0Features & Benefits-\xa0• It gives you fresh skin\xa0• It keeps your skin well-sanitised\xa0• Removes germs and grime from your skin\xa0• It gives you long lasting fragrance\xa0• It moisturises your skin\xa0• It maintains the oil balance of the skinFor Beauty tips, tricks & more visit https://bigbasket.blog/Liril Cooling Mint Soap:The new Liril Cooling Mint soap, with its active ingredients, gives you freshness that lasts longer. The soap gives you a fragrance which not only lasts the whole day long but also keeps your skin healthy. This soap ensures that your skin gets the best care and stays fresh. It makes your skin feel fresh and keeps it well sanitised throughout the day. At the very same time, this soap also ensures that not only your skin retains its natural moisture but also maintains its oil balance.\xa0The cooling mint in this soap gives you a thick lather which lends a sense of freshness after every shower and makes bathing an enjoyable experience. This soap has been consistent in bringing alive freshness. This soap also lasts for a long time and is a great choice for a daily refreshing shower!\xa0With active ingredients, the Liril cooling mint soap gives you freshness that lasts all day long. Wake up fresh with new Liril cooling mint and get ready for the most intense shower wrapped with fresh fragrances.Buy the new Liril Soap in a 75 gm bar now, right here!\xa0Liril Berry Blast Soap:The new Liril Berry Blast soap, with ingredients strawberry, blackberry & raspberry gives you a freshness that lasts longer. The soap gives you a fragrance which not only lasts the whole day long but also keeps your skin healthy. This soap ensures that your skin gets the best care and stays fresh. It makes your skin feel fresh and keeps it well sanitised throughout the day. At the very same time, this soap also ensures that not only your skin retains its natural moisture but also maintains its oil balance.\xa0Berry blast in this soap gives you a thick lather which lends a sense of freshness after every shower and makes bathing an enjoyable experience. This soap has been consistent in bringing alive freshness. This soap also lasts for a long time and is a great choice for a daily refreshing shower!\xa0With ingredients, the Liril Berry Blast soap gives you freshness that lasts all day long. Wake up fresh with new Liril Berry Blast and get ready for the most intense shower wrapped with fresh fragrances. Buy the new Liril Soap in a 75 gm bar now, right here!\xa0Buy the Liril Berry Blast Soap in a 75 gm bar, right here!']"
Ayush Whitening Rock Natural Ayurvedic Salt Toothpaste,Lever Ayush,150 g,Rs 80,"['Lever Ayush Whitening toothpaste is formulated with 5000 years of Ayurvedic wisdom to eliminate stains for whiter teeth. It contains the goodness of Rock Salt (Sendha Namak) and Arimedadi Thailam. Rock Salt (Sendha Namak) is the healthiest form of salt in Ayurveda and has been known for centuries as a powerful solution for whitening of teeth. While Arimedadi Thailam is an Ayurvedic oil that is most recommended for oral health. It is a unique blend made using 40 natural herbs, which are known to make teeth stronger and prevent tooth decay.\xa0The Ayush range of products has been carefully crafted with authentic recipes and processes that are prescribed in the ancient Granthas. Traditionally, Ayurvedic ingredients were consciously picked at a certain time of the day, when they are most potent to create extremely effective Ayurvedic solutions. Lever Ayush uses the most potent ingredients that are highly beneficial to the skin, hair & teeth. The goodness of ingredients like Turmeric (Haldi), Saffron (Kesar), Cows ghee, Cardamom and Rock Salt has been used to formulate products that address our most worrying beauty problems. At Lever Ayush, we strive to make ancient Ayurvedic wisdom accessible to solve modern-day beauty problems. We believe that the solution to our beauty problems lies in the 5000-year-old Ayurvedic granthas, that prescribes the way to solve these problems from the root. We work with one of the world’s premier Ayurvedic institutes, Arya Vaidya Pharmacy (AVP) to create products that use the right ingredients to make them unique and incredibly effective.']"
Sensitive Hand Wash Liquid Pump,Dettol,200 ml,Rs 79.20,"[""Dettol is one of the world's most trusted antiseptic protection brand which gives you 99.99% protection against disease-causing bacteria, germs and viruses. Their liquid handwash protects you from 100 illness-causing germs. This multi-purpose liquid is ideal for personal and home hygiene. It provides expert protection against harmful bacteria with a unique sanitising formula and takes care of you and your family from harmful germs. It is also known to be safe for use on skin.Use Dettol liquid handwash to protect the\xa0transference of germs from your hands.Dermatologically tested. Provides 10 times better protection vs ordinary handwash soaps.Contains pure glycerine, clinically proven to be mild on your skin.Recommended by the Indian Medical Association.""]"
Body Wash - Coconut Milk & Jas Petals,Dove,190 ml,Rs 140,"['Dove Purely Pampering Coconut Milk with Jasmine Petals Body Wash combines gentle cleansers and Doves unique Nutrium Moisture technology with natural nutrients with a delicate coconut milk and jasmine scent to help you pamper yourself for a few moments each day. This Dove body wash is moisturizing, mild and helps your skin maintain its natural moisture as you wash, leaving you with softer, smoother skin. \nPurely Pampering helps treat yourself and your skin every day. Dove Purely Pampering is a range of skin cleansing products designed to nourish your skin and pamper your senses every moment. With a blend of wholesome, skin-loving ingredients, the rich lather and warm scents create a pampering experience that will leave you and your skin feeling balanced and renewed. \nNutrium Moisture is a blend of 100% natural moisturizers called lipids, which your skin naturally needs. Unlike the heavy moisturizers in some body washes that just sit on the surface of your skin, Dove Purely Pampering Coconut Milk with Jasmine petals Body Wash absorbs completely. The creamy lather then rinses clean to leave you with smooth skin and no soapy residue.  For Beauty tips, tricks & more visit\xa0https://bigbasket.blog/']"
Sanitary Pads - Ultra-Dry (With Wings),STAYFREE,6 Pads,Rs 40,"['Stayfree Ultra Dry feminine pads with Wings was inspired by athletic wear. It features flexible layers that move with your body, while Thermo Control Technology wicks moisture away.  For Beauty tips, tricks & more visit\xa0https://bigbasket.blog/']"
Colgate Slim Soft Charcoal Toothbrush,Colgate,4 pcs (Buy 2 Get 2 Free),Rs 150,"['Colgate Slim Soft Charcoal Toothbrush, with 17x slimmer tip bristles vs ordinary end-rounded bristles, provides deep yet gentle mouth clean. The slimmer bristle tips help clean in-between teeth and along the gumline.\xa0Charcoal –infused bristles sweeps away food and plague, giving you a cleaner mouthfeel with every brush.\nThe toothbrush also comes with a slim rubber grip handle to offer comfortable brushing.\xa0Try Colgate SlimSoft Charcoal toothbrush and experience deep cleaning along the gum line and narrow gaps between teeth, so you wear a confident smile every day!']"
