Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Saver Toor/Arhar Dal - Desi,Super Saver,1 kg,Rs 118,['Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Royal Pista - Irani,bb Royal,Roasted & Salted,Rs 170,"['Pista or Pistachios are defined by their rich and nutty taste, which is further enhanced after roasting them. And understanding your taste, BB Royal roasted and salted pista has been packaged exclusively for you. Its roasted and salted flavour makes it an ideal snack for guests and gifting purposes.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Organic - Whole Wheat Atta,bb Royal,5 kg,Rs 225,"['Organic Whole Wheat Attas are sent percent wheat grain atta with fiber and is recognized in the market for its normal ingredients. It develops digestive system and consists of iron. Organic Whole Wheat Atta is the carefully select, cleaned, fresh and maintained one.']"
Royal Organic - Maida,bb Royal,1 kg,Rs 69,"['Maida is a wonderful mix of soft and rigid wheat. It is considered as bleached flour that contains less protein compare to unbleached. Bleached flour includes less protein than unbleached, and is finest for pie crusts, rapid breads, cookies, pancakes and waffles. It is chemical free.']"
Tikhalal Chilli Powder,Everest,500 g Pouch,Rs 175,"['The spicy taste of Indian food can be likened with the Paprika bearing Mexican cuisine that sets your palate on appetising fire! Everest is a brand that has been well known for qualitative spices and spice mixes as well. This spice blend is one that brings in the fiery magic of red chillies, well known in India!']"
Royal Basmati Rice - Premium,bb Royal,5 kg,Rs 445,"['Sourced from the rice-bowl-states of Punjab, Haryana and Uttarakhand, it is processed in GMP plants using Swiss technology to ensure superior quality and nutrition value. The bb Royal Premium basmati rice leaves a lasting impression because of its aroma, flavour and fluffy texture.']"
Royal Cardamom/Elaichi - Green,bb Royal,20 g,Rs 150,"['Green Cardamom is a very popular spice featuring green shell and small brown seeds. It is added in dishes to provide a strong aroma and flavour but in Ayurveda, it is considered to be a very useful and effective medicine. The spice can be crushed and used in foods to enhance the flavour of the dishes.']"
Active - Pro Weight Watchers Edible Oil,Saffola,1 L Pouch,Rs 135,"['Reducing the quantity of oil in food to maintain your weight may be an obvious choice, just like the 64% Indians who do the same. But guess what, it’s not the only choice! Because it’s not only about less oil but also about the right oil. Choose the right oil when you push to manage your weight. Saffola Active blended cooking oil absorbs up to 25% lesser fat as compared to other single seed oils, hence making it the healthy choice of Weight Watchers.Saffola Active Pro Weight Watchers Edible Cooking Oil brings together the benefits of Losorb Technology & Omega 3, which add back to your health efforts. Saffola Active cooking oil provides the power of Blended Oils which are enriched with an Antioxidant bundle such as Oryzanol and Vitamin E, helps reduce inflammation, cholesterol and body fats.']"
Royal Organic - Ajwain,bb Royal,50 g,Rs 26,"['Ajwain is one of the main herbs for Indian kitchen to make the Indian cuisine delicious. Ajwain seeds are small in size but flavor hot, penchant and pungent. The high concentration of necessary oils in ajwain seeds, primarily thymol, provides them a smell and flavor resembling thyme, with a stronger bite. It acts as superior appetizer, laxative and stomachic. It is used as successful remedy in managing ailments like vomiting, pile, mouth diseases, cure of ascites, abdominal pain, abdominal tumor etc. It is free from synthetic chemicals and pesticides.']"
Royal Cardamom/Elaichi - Green,bb Royal,20 g,Rs 150,"['Green Cardamom is a very popular spice featuring green shell and small brown seeds. It is added in dishes to provide a strong aroma and flavour but in Ayurveda, it is considered to be a very useful and effective medicine. The spice can be crushed and used in foods to enhance the flavour of the dishes.']"
Active - Pro Weight Watchers Edible Oil,Saffola,1 L Pouch,Rs 135,"['Reducing the quantity of oil in food to maintain your weight may be an obvious choice, just like the 64% Indians who do the same. But guess what, it’s not the only choice! Because it’s not only about less oil but also about the right oil. Choose the right oil when you push to manage your weight. Saffola Active blended cooking oil absorbs up to 25% lesser fat as compared to other single seed oils, hence making it the healthy choice of Weight Watchers.Saffola Active Pro Weight Watchers Edible Cooking Oil brings together the benefits of Losorb Technology & Omega 3, which add back to your health efforts. Saffola Active cooking oil provides the power of Blended Oils which are enriched with an Antioxidant bundle such as Oryzanol and Vitamin E, helps reduce inflammation, cholesterol and body fats.']"
Royal Organic - Ajwain,bb Royal,50 g,Rs 26,"['Ajwain is one of the main herbs for Indian kitchen to make the Indian cuisine delicious. Ajwain seeds are small in size but flavor hot, penchant and pungent. The high concentration of necessary oils in ajwain seeds, primarily thymol, provides them a smell and flavor resembling thyme, with a stronger bite. It acts as superior appetizer, laxative and stomachic. It is used as successful remedy in managing ailments like vomiting, pile, mouth diseases, cure of ascites, abdominal pain, abdominal tumor etc. It is free from synthetic chemicals and pesticides.']"
Royal White Peas/Matar,bb Royal,200 g Pouch,Rs 29,"['White Peas are really small powerhouses of nutrition that are a boon for your health and the whole planet. Its also provides at least a quarter of the daily recommended amounts of copper, phosphorus, folic acid, iron, thiamin, potassium, magnesium and manganese. It is rich in soluble fiber.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Organic Walnut Kernels/Akharot,bb Royal,200 g,Rs 440,"[""BB Royal Walnut Kernels not only add crunch and taste to a dish, but they are loaded with nutritional benefits too. The uneven texture of the kernels along with the light brown colour, make them delicacies on their own.Benefits:\xa0Walnuts are rich in dietary fibres and vitamins and contain minerals like iron, copper, potassium, and calcium. They boost your body's metabolism and relieve mild constipation too.\xa0Walnuts are great for those suffering from liver ailments and are believed to improve brain health as well.""]"
Royal Organic - Methi,bb Royal,200 g,Rs 36,"['Fenugreek is primarily used as a culinary spice, it contains protein, vitamins, niacin and a compound very similar to estrogen, hence it is good to overcome very common symptoms of menopause.This is cultivated without the use of pesticides ,artificial fertilizers or chemicals']"
Popular Besan Flour,bb Popular,500 g,Rs 45,"['Besan flour prepared from pure chana dal. It is pale yellow in colour and fine in texture. It is a good source of dietary fibre and contains an insignificant amount of polyunsaturated fat. It is majorly used for making Bajji, Bonda and in many of Indian dishes.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Ghee,Grb,500 ml Pouch,Rs 330,"['GRB Ghee is clarified butter, which is usually sprinkled over breads, subzis, cooked rice, sweets, etc., to impart an attractive smell. It is used to make variety of sweets.']"
Royal Organic Brown Rice,bb Royal,1 Kg,Rs 79,"['Brown rice is whole grain rice, with the outer hull removed; white rice is the same grain after further milling and polishing to remove the bran layer and germ. Brown rice has a mild, nutty flavour, and is chewier and more nutritious than white rice. Organic Brown Rice is high in selenium - a vital mineral that decreases the chances of developing many illnesses. Just a cup of brown rice can supply at least 80% of our daily manganese necessities. There is a whole lot of variation between white rice and brown rice, and the most essential one being, unlike white rice, brown rice has not lost its completeness. This rice is more healthful than polished rice. This is cultivated without the use of pesticides, artificial fertilizers or chemicals.']"
Salt Iodised Crystal Salt,Tata Salt,1 kg,Rs 18,"['Salt Contains requisite amount of Iodine it is generally accepted that Iodine helps in proper mental development of children and prevents Iodine deficiency disorders, I-Shakti Crystal Salt contains the requisite amount Iodine is generally known to be Important for optional and Mental development of Children and also known prevent Iodine Deficiency Disorders.']"
Royal Organic - Cumin/Jeera,bb Royal,100 g,Rs 45,"['Jeera is a common ingredient in Indian kitchens. Apart from adding flavor to a dish, it has got health benefits too. It is a spice which provides a strong, unique and soothing aroma. It is used to provide flavor to various cuisines.Jeera seeds are rich in the Vitamin C and have anti fungal properties thus aids in curing the cold including other respiratory problems. It also helps in maintaining the kidney health and metabolism process. It maintains the health of the digestive tract and excretory system.This is cultivated without the use of pesticides ,artificial fertilizers or chemicals']"
Royal Lobia - Red,bb Royal,200 g Pouch,Rs 29,"['Red Lobia or Black-eyed Bean or China Bean is relatively soft bean and there is no need to soak it as it cooks simply. These are rich in soluble fiber, fiber, protein, folate, complex carbohydrates, and iron. They are well known for their texture and their ability to absorb flavors. It contains high freshness, outstanding taste and high nutritional value.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Fennel/Saunf - Small,bb Royal,100 g,Rs 38,['Saunf is the dried seeds of the Fennel plant. It is very familiar in cookery and remedial uses due to its sweet-smelling and medicinal properties. These are pale greenish in colour and have a faint sweet and energizing flavour. It is more than just a normal mouth freshener.']
Sampann Moong Dal,Tata Sampann,1 kg,Rs 168,['Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Masala - Puliogare Powder,MTR,200 g Pouch,Rs 80,"['MTR Chili powder is a combination of ground, dried fruit of red or cayenne chili peppers and other spices. It is used to add heat or spice to dishes.']"
Refined Sugar,Parry's,1 kg Pouch,Rs 70,"['When the soluble and sweetened carbohydrate called raw sugar is dissolved, treated and finally separated from its brown origins, the white substance you get is refined sugar. Parrys Refined Sugar is a form of processed sugar that has been through the rigours of the above process in a high quality procedure supervised by experts.']"
Popular Tamarind/Imli - Seedless,bb Popular,500 g,Rs 114,"['Tamarind is used in a number of Indian and Asian dishes to give food a tangy flavour. It is also believed to ease stomach discomfort and aids digestion. Tamarind has antioxidant and anti-inflammatory properties and helps protect against heart diseases, cancer, diabetes, etc.']"
Royal Organic - Jaggery,bb Royal,900 g,Rs 99,"['BB Royal presents Organic Jaggery to help you derive its health benefits in the purest form. The jaggery contains no chemicals at any stage of production, including while it was being cultivated as sugarcane. You can use this jaggery for preparing delicious sweet, while being sure that it is pure and organic.']"
Royal Organic - Ragi Flour,bb Royal,1 kg,Rs 69,"['Organic Ragi flour is fresh, untreated and healthy, making it a great ingredient for calorie conscious people as it is low on calories and high in nutrient content. It is a high-quality source of calcium and iron, and is free from synthetic chemicals and pesticides.']"
Amrit - Natural Brown Sugar,Parry's,500 g,Rs 40,"['Rich in Natural Nutrients like, Calcium, Magnesium, Potassium, Iron, Phosphorous. Good for home use, Tea & Coffee /All seweets etc.']"
Royal Khus Khus/Posta Dana,bb Royal,50 g,Rs 99,"['Khus Khus has a slightly nutty smell and flavour. These are a good supply of Omega-6 fatty acids, protein and dietary fibres. These tiny seeds have a superior ayurvedic use.']"
Soya - Chunks,Nutrela,200 g Carton,Rs 45,"['Ruchi Nutrela - soy chunks are an ideal family food-rich in proteins, versatile, and easy to prepare. It is prepared from fully cooked soya bean. They contain over 50% high excellence proteins. After absorbing water, they turn supple and increase to thrice the size.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Organic - Urad Dal White (Split),bb Royal,Unpolished,Rs 169,"['Urad dal (white) is a kind of bean, which is mostly used in the Southern part of Asia. Urad dal is used as a major ingredient in Indian cuisine for preparing a healthy diet. Urad dal has fat, iron, calcium, vitamin B, the richest source of proteins, magnesium and potassium and carbohydrates, which are required for the body. It is free from synthetic chemicals and pesticides.']"
Pure Ghee,Fresho,200 ml,Rs 115,"['Fresho brings you pure ghee that is authentic in taste, rich in aroma and pure in quality. With no added colours or preservatives, get the finest in health and taste from Fresho. Ghee has incredible healing properties. Ghee has a host of health benefits and is good for the body and the mind. Ghee is known in India since time immemorial. Fresho ghee is sure to make your food both healthy and tasty.']"
Royal Jaggery Round,bb Royal,500 g,Rs 44,"['Jaggery or gur is made by boiling raw, concentrated sugar cane juice till it solidifies.Used mainly in Asia and Africa, it is defined also as ""non-centrifugal sugar"" since the product is not spun during the processing. This leaves the nutritiousmolasses intact in gur. BB Royal jaggery packs in the same goodness and tradition for you, and comes without sulphur for added health benefits.']"
Royal Dry Red Chilli - Stemless,bb Royal,500 g,Rs 149,"['BB Royal is our in house premium brand of the finest staples sourced right from the best farms and production centres in order to get you good quality at competitive prices. Every product is carefully selected by experienced and technically competent merchandisers, cleaned and packed at our hygienic facilities in food grade plastic and sold to you at the most competitive prices in the market.']"
Popular Rice - Steam,bb Popular,Sona Masoori,Rs 260,"['Sona Masoori Steam Rice is a high score sortexed clean quality with light weight sweet-smelling and due to its aroma, it is considered to be of better quality. It includes of water-soluble vitamins, proteins and minerals. It contains high nutritional value and low quantity of starch. It is tasty and broken of only 2% max which contains affordable price.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Powder - Turmeric,MTR,100 g Pouch,Rs 32,"['MTR turmeric powder is one of the most reliable spices as the powder is extracted from high quality turmeric known as Sangali. They are packed with care so that the spice retains its freshness, colour and flavour till it reaches your home. Turmeric is one of the most-used spices in Indian household, and there is probably no dish that does not contain this spice. Adding this spice to the food gives it a bright yellow colour.']"
Royal Rice - Boiled,bb Royal,Tamil Ponni,Rs 74,"[""Tamil Ponni Boiled Rice is fresh, it is cleaned and packed at our hygienic facilities. It is relishing in flavor and provides a high nutrition value to anyone's diet.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/""]"
Royal Black Salt/Kala Namak Powder,bb Royal,100 g,Rs 14,['BB Royal Black Salt or kala namak powder comes in a 100-gram pouch. And this salt is often considered as a more viable alternative to regular salt. It is obtained from volcanic rock salt. The BB packet salt sourced directly from salt farms and then packed hygienically.']
Royal Organic - Green Moong Dal (Split),bb Royal,500 g,Rs 80,"['Moong beans are a well-liked food among vegetarians since it includes a lot of proteins and fiber. It is one of the easiest dals to digest and for this reason it is frequently given to people recovering from an illness, specially a stomach upset. It contains antioxidants which is extremely healthy for the good functioning of the human body. It is an excellent balanced diet and could be included in our daily. It is free from synthetic chemicals and pesticides.']"
Royal Organic - Chia seeds,bb Royal,100 g,Rs 70,"['Raw Chia Seeds, Naturally Gluten Free, Raw Chia Seeds Are A Whole, Vegetarian Food, Naturally Rich In Omega-3 And Omega-6 Essential Fatty Acids, Dietary Fiber, Protein And Other Essential Minerals. Just A Spoonful Of Raw Chia Seeds A Day Is An Easy And Delicious Way To Support Your Digestive Health And Satiate Your Appetite Homemade Buffalo Manure Has Been Used As A Compost During The Cultivation Of These Seeds. No Pesticides Or Insecticides Were Used Making It Near Organic Suggested Uses - 1 Tbsp. Daily Mixes Easily In Water Or Juice. Excellent When Used As A Topping For Yogurt, Salad, Breakfast Cereals, Blended Smoothie Beverages And Fresh Coconut Water Ingredients - Organically Grown 100% Chia Seed (Salvia Hispanica) 15 G Of Chia Seeds Provide - All Your Daily Requirement Of Omega-3 And Omega 6 - Also Boosts The Fiber, Antioxidants And Protein In Your Diet']"
Royal Cinnamon/Dalchini,bb Royal,20 g,Rs 24,"['Cinnamon is an aromatic spice which appears from the inner bark of a tropical tree. When dried, it twists into quills that are utilised to add a humid, distinctive flavour and fragrance to sweet dishes such as poached fruit.\xa0It contains a stronger fragrance than whole sticks.']"
Sampann Thick Poha,Tata Sampann,500 g,Rs 42,"['Now introducing Tata Sampann Poha (Thick) -The original Indian High Fibre breakfast, high in health & taste alike. We ensure that only the best rice paddy goes into making the poha, giving you a poha that is great in taste and nutritious. Tata Sampann poha is high fibre and a natural source of protein, protein is an important building block for the body.']"
Royal Organic - Sugar,bb Royal,2 kg,Rs 159,"['BB Royal organic Sugar product is free from any exposures to chemicals. This is made from high-class sugarcane and is purified under a firm process is to produce organic manure, organic sugar cane like dung or compost is used. This product is uniformly crystallised and blends well with all other food ingredients and makes your sweet dish tastier. It is free of synthetic chemicals and pesticides.']"
Royal Organic - Urad Whole (Gota),bb Royal,Unpolished,Rs 87,"['Urad Dal Whole is used for various purposes besides retaining the skins and also has a strong flavor. It provides nutrients, such as protein, fat, and carbohydrates, and is a rich source of proteins like iron, folic acid, calcium, magnesium, potassium, and B vitamins.This helps boost the energy levels in the body and keeps you active. It is a protein-rich dal for vegetarians and for strong bones and a healthy body, have urad dal. It is good for digestion and also prevents constipation. It also has various beauty benefits. It is free from synthetic chemicals and pesticides.']"
Powder - Cumin,Everest,100 g Carton,Rs 51,"['Sourced from the well drained, loamy regions of Gujarat and Rajasthan. This type is much valued for its high percentage of essential oil content that gives it an intense flavor.\nCumin seeds has a penetrating musty, earthy flavor. Its a cooling spice. In the middle ages, cumin was believed to keep lovers faithful and chicken from straying. More recently, cumin has become popular because of its use in Mexican cooking.\nA native of Egypt and the Mediterranean, cumin is now mostly produced in India. Gujarat, Rajasthan and Uttar Pradesh are the prominent producers.']"
Soya - Mini Chunk,Nutrela,200 g Carton,Rs 45,['Nutrela Mini Soya Chunks is simply completed from 100% soy flour. These chunks are the substitute products of selection when trying to keep away from meat and eggs and finding sources for Protein or which comes under pure vegetarian stuffs. It unifies simply in all types of dishes and spreads their flavour all over. It consist of 54% protein content vs 22% for meat and 14% for eggs. These are even superior for hearts and lower your fats and cholesterol.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Popular Fenugreek/Methi,bb Popular,100 g,Rs 13,"['Methi or fenugreek seeds are small, solid, cuboid-shaped, dirty yellow coloured, fragrant, strong flavoured seeds of the fenugreek plant. They are wealthy in copper, dietary fibre and iron. They include vitamin C and minerals such as potassium, phosphorous, calcium, magnesium and sodium in plenty.It is used to create many dishes.']"
Royal Peanuts/Mungaphali/Shengdana - Raw,bb Royal,200 g Pouch,Rs 40,"['Raw Peanuts are the original Health Nut. Each oval-shaped kernel or seed is comprised of two off-white lobes that are coated by a brownish-red skin. Raw peanuts supply you with more fiber than peanut butter or other peanut varieties. Fiber guides in digestion and assists with the metabolism process as well. Raw peanuts have high amounts of vitamins and minerals, which remain hard to achieve through other foods.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Anjeer - Figs,bb Royal,100 g,Rs 250,"['Figs are appetizingly sugary and feature a complex feel that merges the chewiness of their flesh, the softness of their skin, and the crunchiness of their seeds.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Organic - Poha,bb Royal,1 kg,Rs 89,"['Poha, also known as compressed rice or beaten rice, as the name recommends are flakes completed by flattening dehusked rice. These are rigid, bland-tasting, white grains that make softer and tend to swell up to twice their size when soaked in water. Avalakki considered strong because it doesnt include any cholesterol and saturated fat. With less sodium content, compressed rice is a strong choice of calorie. It is normally used for making breakfast dishes, which is always a strong choice and it is made from the rice which is grown organically.']"
horse Rava - Roasted,Double horse,500 g Pouch,Rs 59,"['Double Horse Roasted Rava mix is ready within 2 minutes. It has all the ingredients used for making uppuma. It is preserved in a very normal way, with no preservatives or chemicals. It retains greatest freshness, flavor and savor.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Mantra Organic Dal - Green Moong (Whole),24 Mantra,500 g Pouch,Rs 100,"['Green Moong Whole prepared from whole moong beans. It is low in fat, and a wealthy source of fiber and protein which enables one to lower the high cholesterol level in body structure.']"
Royal Mixed Dry Fruits,bb Royal,100 g Pouch,Rs 149,"['Mixed dry fruits are considered as rich suppliers of nutrients and are real delicacies. Fruits present in the pack are Almonds, Raisins, Figs, Plain Pista and Cashews. Dry fruits are hygienically processed and made ready to be consumed raw or used in various food items to make them tasty.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Super Lite Advanced - Sunflower Oil,Sundrop,1 L Pouch,Rs 195,"['EAN Code: 8901512100504  Manufactured by: Agro tech foods ltd., 31, Sarojni devi Road, Secundrabad, 500003  Best before 06-07-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com']"
Royal Walnut/Akhrot - Kernels,bb Royal,200 g Pouch,Rs 395,"[""BB popular walnut kernels or akharot-tukda are also available in 200 gram packs, which makes it perfect for smaller families. This is one of the healthiest forms of nuts available. The advantage here is that you don't have to bother with the cracking of the shell. Walnut kernels are actually the seed of the drupe or drupaceous nut, which technically isn't a real botanical nut.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/""]"
Powder - Jeera,Catch,100 g Pouch,Rs 45.76,"['Jeera is a tiny grain, filled with lots of flavour and aroma which escapes from the food once it is cooked, to create an appetizing meal. Catch is a well known name in the world of Indian spices and spice mixes. Its Jeera or Cumin Powder is a high quality product.']"
Refined- Sunflower Oil with Nutri-V,Gemini,1 L Pouch,Rs 133,['Gemini Sunflower Refined oil assists in arranging healthy food and retains its brightness for longer time. It recovers heart health and decreases possibility of heart attack. Feel physically energized with just a dash of sunflower oil to your salad. It contains vitamin E that also proceeds as a natural moisturizer.']
Cow Ghee,Amul,1 L Pouch,Rs 494,"['Ideal for Cooking, Garnishing and Making Sweets.']"
Salt - Crystal,Akar,1 kg Pouch,Rs 18,"['Akar Crystal Salt, the refined and very much edible salt which is helpful for your digestion. This is safe to be consumed even for the heart and diabetic patients, as it is exactly composed and hygienic. Akar salt is 100% pure and natural and hence gets dissolve quickly and easily.']"
Healthy & Tasty - Rice Bran Oil,Emami,1 L Pouch,Rs 112,"['Rice bran oil is extracted from the brown husk, the outer layer of the rice grain is called bran. It has a mild flavour and is neutral in taste. It is notable for its high smoke point and its mild flavor, making it suitable for high-temperature cooking methods such as stir frying and deep frying.']"
Salt - Lite,Tata Salt,1 kg Pouch,Rs 35,['Tata Salt Lite is low-sodium salt from the house of Tata. The formulation of the salt is such that it provides 15% lower sodium than normal salt. Salt with lower sodium in diet helps to lower blood pressure levels. Salt is an essential ingredient in any food item as it works as an enhancer.']
 Refined Oil - Rice Bran,Fortune ,5 L Can,Rs 585,"['Fortune Rice Bran Oil, 100% rice bran oil, had a superior content of Oryzanol. It is the healthiest ripe oil in India. It is logically enriched with multiple nutrients that translate into healthiness benefits for each member in the family.']"
Royal Til - White,bb Royal,500 g,Rs 168,"['White Til is little, flat oval seeds with a nuts taste and a flimsy, almost undetectable crunch. These are greatly valued for their high content of sesame oil that is extremely resistant to rancidity. The seeds are especially rich in mono-unsaturated fatty acid oleic acid, which cover up to 50% fatty acids in them.']"
Royal Mix Dal,bb Royal,500 g Pouch,Rs 80,['Mix of all Dals  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Royal Horse Gram/Kulthi,bb Royal,200 g Pouch,Rs 25,"['Horse Gram is a variety of bean generally used in many South Indian dishes. It is a reddish oval-shaped, brown colored, flattened and glossy skinned lentil. The edible seeds are very nutritious and are used for multiple cooking purposes.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Organic Cow Ghee,Akshayakalpa,490 ml,Rs 685,"['Akshayakalpa Ghee is delicious and enjoy it with all rice, pasta and vegetable dishes. It is rich in essential fatty acids and vitamins A, D, E and K. It is great for cooking, high heat stability and easy to digest.']"
Royal Organic - Flax Seeds,bb Royal,200 g,Rs 34,"['Flaxseeds have a mild savor and are well-known for providing strong omega-3 fatty acids and fiber. They have a hard but soft and glossy outer shell. The color of this seed ranges from deep amber to reddish brown. It has a lukewarm, type of silly and simple flavor.This is cultivated without the use of pesticides ,artificial fertilizers or chemicals.']"
Royal Lobia - White,bb Royal,500 g Pouch,Rs 59,"['Lobia White is an extremely delicious, nutritious and protein packed dish. These are high in fiber, soluble fiber, complex protein, iron, carbohydrates, and folate. They are well known for their consistency and their ability to absorb tastes. Rich in fiber, white lobia also contain necessary nutrients such as minerals and vitamins.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
 Basmati Rice - Super,Daawat ,1 kg 250 gm Extra,Rs 160,"['Versatile, fine, long-grained and perfectly textured. Â\xa0Basmati rice fit for a King. Daawat Super is aged to perfection.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Hommade - Ginger Garlic Paste,Dabur,200 g,Rs 46,"['Dabur Hommade Ginger Garlic paste is made from freshest garlic paste and ground ginger paste in one hygienically sealed bag. The time one spends peeling, grinding and pasting these spices can now be saved with Dabur Hommade’s Ginger Garlic Paste. Every ingredient used in our ginger garlic paste recipe is fresh – right from the ginger that is sourced from North-Eastern states to the garlic that is sourced from Gujarat. Our Hommade range is an inspiration for seasoned cooks, experimental folks who like to try cooking and aspiring chefs-to-be.\xa0Our Ginger Garlic Paste contains no Added Colours.\xa0It is thick and grainy, providing the texture of freshly ground paste at Home. \xa02 tbsp of our Hommade Ginger Garlic Paste is equivalent to 1.25 cm long ginger piece and 4-6 cloves of garlic, make sure you use in recipes accordingly.\nSpeaking of recipes, it is great to be used in Rasams, Kebabs, Sambhar, Matar Paneer, Malai Kofta.\nFreshest ingredients always - the taste of Hommade!']"
Royal Organic - Jowar Flour,bb Royal,500 g,Rs 42,"['Jowar flour is a healthy atta and gluten free. It has higher content of protein. It is high in anti-oxidants, Vitamin E & B complex. Rotis made by jowar flour are soft. In India, it is used to make jowar ki roti in villages as well as urban areas. It is high in magnesium, calcium and calories. It is free from synthetic chemicals and pesticides.']"
Sampann Powder - Turmeric,Tata Sampann,100 g,Rs 29.45,"['Tata Turmeric Powder Is A Dazzling Yellow Spice Powder Is Prepared From Dry Turmeric Rhizomes. It Is Useful For Its Color, Cosmetic, Flavor And Medical Properties.']"
Turmeric/ Haldi Powder,Catch,200 g Pouch,Rs 48.40,"['Catch turmeric is a bright yellow spice powder which is made from dry turmeric rhizomes. Turmeric is useful for its colour, flavour, cosmetic and medicinal properties. The purity of Catch turmeric powder adds a distinct flavour and bright colour to any dishes. It is ground using LTG (Low Temperature Grinding) Technology.']"
Royal Organic Little Millet/Samai Rice,bb Royal,500 g,Rs 61,"['Little Millets seeds are smaller than other millets, like foxtail millet, little millet also high in iron content, high in fibre like kodo and has high antioxidant activity. It helps in diabetes and diseases related stomach.']"
& Jones Paste - Ginger Garlic,Smith & Jones,200 g Pouch,Rs 42.24,"['Smith & Jones Ginger garlic paste is one of the most necessary ingredients in Indian cuisines. It is supplementary to almost all of the Non-vegetarian arrangements and a few vegetarian dishes in Hyderabadi cuisine. It is frequently paired with tomato, onion or green chillies in gravy arrangements.']"
High Aroma Cow Ghee,Amul,500 ml Jar,Rs 285,"['Amul high aroma cow ghee is made from pure cow milk which has a rich taste and high aroma. From the house of Amul, you can blindly trust on its hygienic aspect. With full of flavours and strong aroma, cow ghee is one of the popular ingredients in many Indian dishes.\xa0Add this high aroma cow ghee to your food and multiply the taste manifold.']"
Royal Organic - Mustard/Rai,bb Royal,Small,Rs 36,"['Organic Mustard adds a different flavor to food, and is a necessary part of Indian cooking. Moreover, the seeds have always been well-known for their medical properties. It is free from synthetic chemicals and pesticides.']"
Powder - Coriander,MTR,200 g Pouch,Rs 60,['MTR Coriander Powder is one along with those spices to add intense flavor to some of the unique dishes. It consists of antioxidants which can hold-up or avoid the spoilage of food seasoned with this spice. It is also best and sturdy enough to make your food yummy as well as favorable. It is best in excellence and finest in flavor that spreads the brightness all over.']
Oil - Rice Bran,Safal,1 L Pouch,Rs 109.25,"[""Prepared from bran and rich in Vitamin E, Safal's rice bran oil adds a twist of health to regular cooking. It is an ideal substitute for regular cooking oil and can also be used for baking cookies and cakes because of its mild nutty flavour. Safal by Mother Dairy is renowned for bringing us premium quality cooking oils which are nutritious and extensively used for preparing delicacies.""]"
Kashmiri Chilly Powder,Eastern,250 g pouch,Rs 78.20,"['Chili powder is a blend of the ground, dried fruit of cayenne or red chili peppers and other spices. It is used to the add spice or heat to dishes.']"
Royal Basmati Rice - Rozana Premium,bb Royal,1 kg Pouch,Rs 81,"['bb Royal Rozana Premium Basmati rice leaves a lasting impression because of its flavour and fluffy texture. 1401 and 1121 varieties ensure great quality and taste. Sourced from the Basmati-rice-bowl states of Punjab, Haryana and Uttarakhand, this rice is processed in GMP plants using Swiss technology to ensure superior quality and high nutritional value. With its great aroma and size, this rice is best suitable for all varieties of dishes ranging from Dal Chawal, Jeera rice to Pulao and Biryani.']"
